timestamp,utc_time,spread_points,spread_pips,max_allowed,status,bid,ask,session
2026-03-12 08:29:02,08:29:02,360,36.0,360,OK,5178.30900,5178.66900,London
2026-03-12 08:30:02,08:30:02,360,36.0,360,OK,5177.78200,5178.14200,London
2026-03-12 08:31:02,08:31:02,360,36.0,360,OK,5178.46900,5178.82900,London
2026-03-12 08:32:02,08:32:02,360,36.0,360,OK,5180.23500,5180.59500,London
2026-03-12 08:33:02,08:33:02,360,36.0,360,OK,5180.29900,5180.65900,London
2026-03-12 08:34:02,08:34:02,360,36.0,360,OK,5180.10400,5180.46400,London
2026-03-12 08:35:03,08:35:03,360,36.0,360,OK,5180.60200,5180.96200,London
2026-03-12 08:36:03,08:36:03,360,36.0,360,OK,5181.40800,5181.76800,London
2026-03-12 08:37:03,08:37:03,360,36.0,360,OK,5181.04900,5181.40900,London
2026-03-12 08:38:03,08:38:03,360,36.0,360,OK,5180.99000,5181.35000,London
2026-03-12 08:39:03,08:39:03,360,36.0,360,OK,5180.12500,5180.48500,London
2026-03-12 08:40:03,08:40:03,360,36.0,360,OK,5180.15100,5180.51100,London
2026-03-12 08:41:03,08:41:03,360,36.0,360,OK,5179.59800,5179.95800,London
2026-03-12 08:42:03,08:42:03,360,36.0,360,OK,5178.90700,5179.26700,London
2026-03-12 08:43:03,08:43:03,360,36.0,360,OK,5179.84600,5180.20600,London
2026-03-12 08:44:03,08:44:03,360,36.0,360,OK,5180.70200,5181.06200,London
2026-03-12 08:45:03,08:45:03,360,36.0,360,OK,5181.96100,5182.32100,London
2026-03-12 08:46:03,08:46:03,360,36.0,360,OK,5180.97400,5181.33400,London
2026-03-12 08:47:03,08:47:03,360,36.0,360,OK,5179.78300,5180.14300,London
2026-03-12 08:48:03,08:48:03,360,36.0,360,OK,5177.67500,5178.03500,London
2026-03-12 08:49:03,08:49:03,360,36.0,360,OK,5178.58800,5178.94800,London
2026-03-12 08:50:03,08:50:03,360,36.0,360,OK,5178.84600,5179.20600,London
2026-03-12 08:51:04,08:51:04,360,36.0,360,OK,5179.46300,5179.82300,London
2026-03-12 08:52:04,08:52:04,360,36.0,360,OK,5176.18300,5176.54300,London
2026-03-12 08:53:04,08:53:04,360,36.0,360,OK,5177.56900,5177.92900,London
2026-03-12 08:54:04,08:54:04,360,36.0,360,OK,5178.33600,5178.69600,London
2026-03-12 08:55:04,08:55:04,360,36.0,360,OK,5178.85500,5179.21500,London
2026-03-12 08:56:04,08:56:04,360,36.0,360,OK,5179.60200,5179.96200,London
2026-03-12 08:57:04,08:57:04,360,36.0,360,OK,5178.53700,5178.89700,London
2026-03-12 08:58:04,08:58:04,360,36.0,360,OK,5178.51800,5178.87800,London
2026-03-12 08:59:04,08:59:04,360,36.0,360,OK,5178.45400,5178.81400,London
2026-03-12 09:00:04,09:00:04,360,36.0,360,OK,5178.53900,5178.89900,London
2026-03-12 09:01:04,09:01:04,360,36.0,360,OK,5178.46400,5178.82400,London
2026-03-12 09:02:04,09:02:04,360,36.0,360,OK,5178.30000,5178.66000,London
2026-03-12 09:03:05,09:03:05,360,36.0,360,OK,5178.67000,5179.03000,London
2026-03-12 09:04:05,09:04:05,360,36.0,360,OK,5178.51800,5178.87800,London
2026-03-12 09:05:05,09:05:05,360,36.0,360,OK,5177.59300,5177.95300,London
2026-03-12 09:06:05,09:06:05,360,36.0,360,OK,5177.55200,5177.91200,London
2026-03-12 09:07:05,09:07:05,360,36.0,360,OK,5176.51800,5176.87800,London
2026-03-12 09:08:05,09:08:05,360,36.0,360,OK,5177.12800,5177.48800,London
2026-03-12 09:09:05,09:09:05,360,36.0,360,OK,5176.39400,5176.75400,London
2026-03-12 09:10:05,09:10:05,360,36.0,360,OK,5179.89200,5180.25200,London
2026-03-12 09:11:00,09:11:00,360,36.0,360,OK,5178.48100,5178.84100,London
2026-03-12 09:12:00,09:12:00,360,36.0,360,OK,5177.85100,5178.21100,London
2026-03-12 09:13:05,09:13:05,360,36.0,360,OK,5176.01500,5176.37500,London
2026-03-12 09:14:05,09:14:05,360,36.0,360,OK,5176.50500,5176.86500,London
2026-03-12 09:15:05,09:15:05,360,36.0,360,OK,5175.92300,5176.28300,London
2026-03-12 09:16:00,09:16:00,360,36.0,360,OK,5176.08400,5176.44400,London
2026-03-12 09:17:00,09:17:00,360,36.0,360,OK,5176.13400,5176.49400,London
2026-03-12 09:18:00,09:18:00,360,36.0,360,OK,5177.41100,5177.77100,London
2026-03-12 09:19:00,09:19:00,360,36.0,360,OK,5177.64600,5178.00600,London
2026-03-12 09:20:05,09:20:05,360,36.0,360,OK,5177.06100,5177.42100,London
2026-03-12 09:21:00,09:21:00,360,36.0,360,OK,5176.21500,5176.57500,London
2026-03-12 09:22:02,09:22:02,360,36.0,360,OK,5175.97500,5176.33500,London
2026-03-12 09:23:02,09:23:02,360,36.0,360,OK,5175.16000,5175.52000,London
2026-03-12 09:24:02,09:24:02,360,36.0,360,OK,5176.01000,5176.37000,London
2026-03-12 09:25:02,09:25:02,360,36.0,360,OK,5176.18100,5176.54100,London
2026-03-12 09:26:02,09:26:02,360,36.0,360,OK,5177.39100,5177.75100,London
2026-03-12 09:27:02,09:27:02,360,36.0,360,OK,5178.69600,5179.05600,London
2026-03-12 09:28:02,09:28:02,360,36.0,360,OK,5178.98200,5179.34200,London
2026-03-12 09:29:03,09:29:03,360,36.0,360,OK,5179.82600,5180.18600,London
2026-03-12 09:30:03,09:30:03,360,36.0,360,OK,5180.33600,5180.69600,London
2026-03-12 09:31:03,09:31:03,360,36.0,360,OK,5182.63900,5182.99900,London
2026-03-12 09:32:03,09:32:03,360,36.0,360,OK,5183.35200,5183.71200,London
2026-03-12 09:39:04,09:39:04,360,36.0,360,OK,5184.86800,5185.22800,London
2026-03-12 09:40:04,09:40:04,360,36.0,360,OK,5184.65900,5185.01900,London
2026-03-12 09:41:04,09:41:04,360,36.0,360,OK,5185.38900,5185.74900,London
2026-03-12 09:42:04,09:42:04,360,36.0,360,OK,5185.52500,5185.88500,London
2026-03-12 09:43:04,09:43:04,360,36.0,360,OK,5185.78200,5186.14200,London
2026-03-12 09:44:00,09:44:00,360,36.0,360,OK,5183.16300,5183.52300,London
2026-03-12 09:45:00,09:45:00,360,36.0,360,OK,5184.93700,5185.29700,London
2026-03-12 09:46:01,09:46:01,360,36.0,360,OK,5185.04700,5185.40700,London
2026-03-12 09:47:03,09:47:03,360,36.0,360,OK,5184.87900,5185.23900,London
2026-03-12 09:48:04,09:48:04,360,36.0,360,OK,5184.94800,5185.30800,London
2026-03-12 09:49:04,09:49:04,360,36.0,360,OK,5184.78300,5185.14300,London
2026-03-12 09:50:05,09:50:05,360,36.0,360,OK,5183.26700,5183.62700,London
2026-03-12 09:51:05,09:51:05,360,36.0,360,OK,5183.68300,5184.04300,London
2026-03-12 09:52:05,09:52:05,360,36.0,360,OK,5184.81200,5185.17200,London
2026-03-12 09:53:05,09:53:05,360,36.0,360,OK,5185.04400,5185.40400,London
2026-03-12 09:54:05,09:54:05,360,36.0,360,OK,5186.32200,5186.68200,London
2026-03-12 09:55:05,09:55:05,360,36.0,360,OK,5183.84000,5184.20000,London
2026-03-12 09:56:05,09:56:05,360,36.0,360,OK,5184.25600,5184.61600,London
2026-03-12 09:57:00,09:57:00,360,36.0,360,OK,5185.89500,5186.25500,London
2026-03-12 09:58:05,09:58:05,360,36.0,360,OK,5188.27500,5188.63500,London
2026-03-12 09:59:05,09:59:05,360,36.0,360,OK,5188.75000,5189.11000,London
2026-03-12 10:03:00,10:03:00,360,36.0,360,OK,5189.06800,5189.42800,London
2026-03-12 10:04:00,10:04:00,360,36.0,360,OK,5187.50200,5187.86200,London
2026-03-12 10:05:00,10:05:00,360,36.0,360,OK,5189.51900,5189.87900,London
2026-03-12 10:06:00,10:06:00,360,36.0,360,OK,5190.44600,5190.80600,London
2026-03-12 10:07:01,10:07:01,360,36.0,360,OK,5189.84700,5190.20700,London
2026-03-12 10:08:01,10:08:01,360,36.0,360,OK,5190.86100,5191.22100,London
2026-03-12 10:09:01,10:09:01,360,36.0,360,OK,5188.67900,5189.03900,London
2026-03-12 10:10:01,10:10:01,360,36.0,360,OK,5187.94700,5188.30700,London
2026-03-12 10:11:01,10:11:01,360,36.0,360,OK,5189.55700,5189.91700,London
2026-03-12 10:12:01,10:12:01,360,36.0,360,OK,5189.88300,5190.24300,London
2026-03-12 10:13:06,10:13:06,360,36.0,360,OK,5188.79100,5189.15100,London
2026-03-12 10:14:01,10:14:01,360,36.0,360,OK,5187.80400,5188.16400,London
2026-03-12 10:15:01,10:15:01,360,36.0,360,OK,5186.90500,5187.26500,London
2026-03-12 10:16:01,10:16:01,360,36.0,360,OK,5184.97300,5185.33300,London
2026-03-12 10:17:01,10:17:01,360,36.0,360,OK,5185.83900,5186.19900,London
2026-03-12 10:18:01,10:18:01,360,36.0,360,OK,5185.61600,5185.97600,London
2026-03-12 10:19:01,10:19:01,360,36.0,360,OK,5184.74500,5185.10500,London
2026-03-12 10:20:01,10:20:01,360,36.0,360,OK,5185.39200,5185.75200,London
2026-03-12 10:21:01,10:21:01,360,36.0,360,OK,5184.89000,5185.25000,London
2026-03-12 10:22:01,10:22:01,360,36.0,360,OK,5183.87200,5184.23200,London
2026-03-12 10:23:01,10:23:01,360,36.0,360,OK,5185.81900,5186.17900,London
2026-03-12 10:24:01,10:24:01,360,36.0,360,OK,5185.36400,5185.72400,London
2026-03-12 10:25:01,10:25:01,360,36.0,360,OK,5184.58400,5184.94400,London
2026-03-12 10:26:01,10:26:01,360,36.0,360,OK,5183.92500,5184.28500,London
2026-03-12 10:27:01,10:27:01,360,36.0,360,OK,5183.16800,5183.52800,London
2026-03-12 10:28:01,10:28:01,360,36.0,360,OK,5182.69900,5183.05900,London
2026-03-12 10:29:01,10:29:01,360,36.0,360,OK,5181.55500,5181.91500,London
2026-03-12 10:30:01,10:30:01,360,36.0,360,OK,5180.58800,5180.94800,London
2026-03-12 10:31:01,10:31:01,360,36.0,360,OK,5180.31100,5180.67100,London
2026-03-12 10:32:01,10:32:01,360,36.0,360,OK,5180.77500,5181.13500,London
2026-03-12 10:33:01,10:33:01,360,36.0,360,OK,5181.03900,5181.39900,London
2026-03-12 10:34:01,10:34:01,360,36.0,360,OK,5180.26400,5180.62400,London
2026-03-12 10:35:01,10:35:01,360,36.0,360,OK,5180.93900,5181.29900,London
2026-03-12 10:36:01,10:36:01,360,36.0,360,OK,5180.26400,5180.62400,London
2026-03-12 10:37:01,10:37:01,360,36.0,360,OK,5181.02600,5181.38600,London
2026-03-12 10:38:02,10:38:02,360,36.0,360,OK,5178.86500,5179.22500,London
2026-03-12 10:39:02,10:39:02,360,36.0,360,OK,5177.89600,5178.25600,London
2026-03-12 10:40:02,10:40:02,360,36.0,360,OK,5179.59300,5179.95300,London
2026-03-12 10:41:02,10:41:02,360,36.0,360,OK,5179.75500,5180.11500,London
2026-03-12 10:42:02,10:42:02,360,36.0,360,OK,5179.34200,5179.70200,London
2026-03-12 10:43:02,10:43:02,360,36.0,360,OK,5181.43000,5181.79000,London
2026-03-12 10:44:02,10:44:02,360,36.0,360,OK,5181.44000,5181.80000,London
2026-03-12 10:45:02,10:45:02,360,36.0,360,OK,5182.82400,5183.18400,London
2026-03-12 10:46:02,10:46:02,360,36.0,360,OK,5183.72800,5184.08800,London
2026-03-12 10:47:02,10:47:02,360,36.0,360,OK,5182.49000,5182.85000,London
2026-03-12 10:48:02,10:48:02,360,36.0,360,OK,5182.26800,5182.62800,London
2026-03-12 10:49:02,10:49:02,360,36.0,360,OK,5182.06100,5182.42100,London
2026-03-12 10:50:02,10:50:02,360,36.0,360,OK,5182.52300,5182.88300,London
2026-03-12 10:51:02,10:51:02,360,36.0,360,OK,5182.51000,5182.87000,London
2026-03-12 10:52:02,10:52:02,360,36.0,360,OK,5180.51400,5180.87400,London
2026-03-12 10:53:02,10:53:02,360,36.0,360,OK,5180.48000,5180.84000,London
2026-03-12 10:54:02,10:54:02,360,36.0,360,OK,5179.64700,5180.00700,London
2026-03-12 10:55:02,10:55:02,360,36.0,360,OK,5180.30600,5180.66600,London
2026-03-12 10:56:02,10:56:02,360,36.0,360,OK,5181.28200,5181.64200,London
2026-03-12 10:57:02,10:57:02,360,36.0,360,OK,5182.16800,5182.52800,London
2026-03-12 10:58:02,10:58:02,360,36.0,360,OK,5182.06200,5182.42200,London
2026-03-12 10:59:02,10:59:02,360,36.0,360,OK,5181.88900,5182.24900,London
2026-03-12 11:00:02,11:00:02,360,36.0,360,OK,5182.11600,5182.47600,London
2026-03-12 11:01:02,11:01:02,360,36.0,360,OK,5182.43000,5182.79000,London
2026-03-12 11:02:02,11:02:02,360,36.0,360,OK,5183.22800,5183.58800,London
2026-03-12 11:03:02,11:03:02,360,36.0,360,OK,5181.22200,5181.58200,London
2026-03-12 11:04:02,11:04:02,360,36.0,360,OK,5180.14600,5180.50600,London
2026-03-12 11:05:02,11:05:02,360,36.0,360,OK,5181.23200,5181.59200,London
2026-03-12 11:06:02,11:06:02,360,36.0,360,OK,5181.18000,5181.54000,London
2026-03-12 11:07:02,11:07:02,360,36.0,360,OK,5180.79700,5181.15700,London
2026-03-12 11:08:03,11:08:03,360,36.0,360,OK,5180.83400,5181.19400,London
2026-03-12 11:09:03,11:09:03,360,36.0,360,OK,5181.75200,5182.11200,London
2026-03-12 11:10:03,11:10:03,360,36.0,360,OK,5181.92100,5182.28100,London
2026-03-12 11:11:03,11:11:03,360,36.0,360,OK,5181.49800,5181.85800,London
2026-03-12 11:12:03,11:12:03,360,36.0,360,OK,5180.08300,5180.44300,London
2026-03-12 11:13:03,11:13:03,360,36.0,360,OK,5179.76100,5180.12100,London
2026-03-12 11:14:03,11:14:03,360,36.0,360,OK,5179.34500,5179.70500,London
2026-03-12 11:15:03,11:15:03,360,36.0,360,OK,5179.15900,5179.51900,London
2026-03-12 11:16:03,11:16:03,360,36.0,360,OK,5176.21600,5176.57600,London
2026-03-12 11:17:03,11:17:03,360,36.0,360,OK,5176.61600,5176.97600,London
2026-03-12 11:18:03,11:18:03,360,36.0,360,OK,5175.83500,5176.19500,London
2026-03-12 11:19:03,11:19:03,360,36.0,360,OK,5175.02500,5175.38500,London
2026-03-12 11:20:03,11:20:03,360,36.0,360,OK,5173.77100,5174.13100,London
2026-03-12 11:21:03,11:21:03,360,36.0,360,OK,5176.83000,5177.19000,London
2026-03-12 11:22:03,11:22:03,360,36.0,360,OK,5177.68300,5178.04300,London
2026-03-12 11:23:03,11:23:03,360,36.0,360,OK,5178.60900,5178.96900,London
2026-03-12 11:24:03,11:24:03,360,36.0,360,OK,5178.26200,5178.62200,London
2026-03-12 11:25:03,11:25:03,360,36.0,360,OK,5178.89700,5179.25700,London
2026-03-12 11:26:03,11:26:03,360,36.0,360,OK,5178.44200,5178.80200,London
2026-03-12 11:27:03,11:27:03,360,36.0,360,OK,5178.25800,5178.61800,London
2026-03-12 11:28:03,11:28:03,360,36.0,360,OK,5178.28000,5178.64000,London
2026-03-12 11:29:03,11:29:03,360,36.0,360,OK,5177.53700,5177.89700,London
2026-03-12 11:30:03,11:30:03,360,36.0,360,OK,5177.13300,5177.49300,London
2026-03-12 11:31:03,11:31:03,360,36.0,360,OK,5179.02000,5179.38000,London
2026-03-12 11:32:03,11:32:03,360,36.0,360,OK,5178.37500,5178.73500,London
2026-03-12 11:33:03,11:33:03,360,36.0,360,OK,5177.60200,5177.96200,London
2026-03-12 11:34:03,11:34:03,360,36.0,360,OK,5178.00800,5178.36800,London
2026-03-12 11:35:03,11:35:03,360,36.0,360,OK,5177.16200,5177.52200,London
2026-03-12 11:36:03,11:36:03,360,36.0,360,OK,5176.60700,5176.96700,London
2026-03-12 11:37:03,11:37:03,360,36.0,360,OK,5177.24300,5177.60300,London
2026-03-12 11:38:03,11:38:03,360,36.0,360,OK,5178.71800,5179.07800,London
2026-03-12 11:39:03,11:39:03,360,36.0,360,OK,5179.76000,5180.12000,London
2026-03-12 11:40:03,11:40:03,360,36.0,360,OK,5179.51900,5179.87900,London
2026-03-12 11:41:04,11:41:04,360,36.0,360,OK,5179.85000,5180.21000,London
2026-03-12 11:42:04,11:42:04,360,36.0,360,OK,5177.97400,5178.33400,London
2026-03-12 11:43:04,11:43:04,360,36.0,360,OK,5178.60000,5178.96000,London
2026-03-12 11:44:04,11:44:04,360,36.0,360,OK,5178.93100,5179.29100,London
2026-03-12 11:45:04,11:45:04,360,36.0,360,OK,5181.17600,5181.53600,London
2026-03-12 11:46:04,11:46:04,360,36.0,360,OK,5177.74100,5178.10100,London
2026-03-12 11:47:04,11:47:04,360,36.0,360,OK,5180.19400,5180.55400,London
2026-03-12 11:48:04,11:48:04,360,36.0,360,OK,5179.28400,5179.64400,London
2026-03-12 11:49:04,11:49:04,360,36.0,360,OK,5179.04400,5179.40400,London
2026-03-12 11:50:04,11:50:04,360,36.0,360,OK,5178.50200,5178.86200,London
2026-03-12 11:51:04,11:51:04,360,36.0,360,OK,5177.77300,5178.13300,London
2026-03-12 11:52:04,11:52:04,360,36.0,360,OK,5178.40500,5178.76500,London
2026-03-12 11:53:04,11:53:04,360,36.0,360,OK,5178.02900,5178.38900,London
2026-03-12 11:54:04,11:54:04,360,36.0,360,OK,5177.79100,5178.15100,London
2026-03-12 11:55:04,11:55:04,360,36.0,360,OK,5176.86500,5177.22500,London
2026-03-12 11:56:04,11:56:04,360,36.0,360,OK,5177.36200,5177.72200,London
2026-03-12 11:57:04,11:57:04,360,36.0,360,OK,5179.18500,5179.54500,London
2026-03-12 11:58:04,11:58:04,360,36.0,360,OK,5179.81000,5180.17000,London
2026-03-12 11:59:04,11:59:04,360,36.0,360,OK,5179.72100,5180.08100,London
2026-03-12 12:00:04,12:00:04,360,36.0,360,OK,5180.17700,5180.53700,London
2026-03-12 12:01:04,12:01:04,360,36.0,360,OK,5177.63000,5177.99000,London
2026-03-12 12:02:04,12:02:04,360,36.0,360,OK,5177.41200,5177.77200,London
2026-03-12 12:03:04,12:03:04,360,36.0,360,OK,5176.68200,5177.04200,London
2026-03-12 12:04:04,12:04:04,360,36.0,360,OK,5176.42300,5176.78300,London
2026-03-12 12:05:04,12:05:04,360,36.0,360,OK,5174.54500,5174.90500,London
2026-03-12 12:06:04,12:06:04,360,36.0,360,OK,5171.62400,5171.98400,London
2026-03-12 12:07:05,12:07:05,360,36.0,360,OK,5169.57400,5169.93400,London
2026-03-12 12:08:05,12:08:05,360,36.0,360,OK,5170.22000,5170.58000,London
2026-03-12 12:09:00,12:09:00,360,36.0,360,OK,5167.96500,5168.32500,London
2026-03-12 12:10:05,12:10:05,360,36.0,360,OK,5168.98300,5169.34300,London
2026-03-12 12:11:05,12:11:05,360,36.0,360,OK,5167.87200,5168.23200,London
2026-03-12 12:12:00,12:12:00,360,36.0,360,OK,5170.76700,5171.12700,London
2026-03-12 12:13:05,12:13:05,360,36.0,360,OK,5171.39500,5171.75500,London
2026-03-12 12:14:00,12:14:00,360,36.0,360,OK,5171.16600,5171.52600,London
2026-03-12 12:15:00,12:15:00,360,36.0,360,OK,5168.79200,5169.15200,London
2026-03-12 12:16:00,12:16:00,360,36.0,360,OK,5166.30200,5166.66200,London
2026-03-12 12:17:05,12:17:05,360,36.0,360,OK,5169.23300,5169.59300,London
2026-03-12 12:18:00,12:18:00,360,36.0,360,OK,5169.26200,5169.62200,London
2026-03-12 12:19:00,12:19:00,360,36.0,360,OK,5169.57100,5169.93100,London
2026-03-12 12:20:00,12:20:00,360,36.0,360,OK,5168.65400,5169.01400,London
2026-03-12 12:21:00,12:21:00,360,36.0,360,OK,5167.12500,5167.48500,London
2026-03-12 12:22:05,12:22:05,360,36.0,360,OK,5166.23700,5166.59700,London
2026-03-12 12:23:00,12:23:00,360,36.0,360,OK,5167.57200,5167.93200,London
2026-03-12 12:24:00,12:24:00,360,36.0,360,OK,5170.08900,5170.44900,London
2026-03-12 12:25:00,12:25:00,360,36.0,360,OK,5170.92300,5171.28300,London
2026-03-12 12:26:00,12:26:00,360,36.0,360,OK,5169.06700,5169.42700,London
2026-03-12 12:27:05,12:27:05,360,36.0,360,OK,5170.86200,5171.22200,London
2026-03-12 12:28:00,12:28:00,360,36.0,360,OK,5170.72600,5171.08600,London
2026-03-12 12:29:00,12:29:00,360,36.0,360,OK,5171.91100,5172.27100,London
2026-03-12 12:30:00,12:30:00,360,36.0,360,OK,5171.98900,5172.34900,London
2026-03-12 12:31:01,12:31:01,360,36.0,360,OK,5173.61600,5173.97600,London
2026-03-12 12:32:01,12:32:01,360,36.0,360,OK,5173.82900,5174.18900,London
2026-03-12 12:33:01,12:33:01,360,36.0,360,OK,5174.76800,5175.12800,London
2026-03-12 12:34:01,12:34:01,360,36.0,360,OK,5172.51000,5172.87000,London
2026-03-12 12:35:01,12:35:01,360,36.0,360,OK,5173.06900,5173.42900,London
2026-03-12 12:36:01,12:36:01,360,36.0,360,OK,5173.98000,5174.34000,London
2026-03-12 12:37:01,12:37:01,360,36.0,360,OK,5172.11500,5172.47500,London
2026-03-12 12:38:01,12:38:01,360,36.0,360,OK,5173.03100,5173.39100,London
2026-03-12 12:39:01,12:39:01,360,36.0,360,OK,5172.38000,5172.74000,London
2026-03-12 12:40:01,12:40:01,360,36.0,360,OK,5169.58200,5169.94200,London
2026-03-12 12:41:01,12:41:01,360,36.0,360,OK,5168.95900,5169.31900,London
2026-03-12 12:42:01,12:42:01,360,36.0,360,OK,5170.34600,5170.70600,London
2026-03-12 12:43:01,12:43:01,360,36.0,360,OK,5171.34300,5171.70300,London
2026-03-12 12:44:01,12:44:01,360,36.0,360,OK,5171.11300,5171.47300,London
2026-03-12 12:45:01,12:45:01,360,36.0,360,OK,5174.11700,5174.47700,London
2026-03-12 12:46:01,12:46:01,360,36.0,360,OK,5176.03500,5176.39500,London
2026-03-12 12:47:01,12:47:01,360,36.0,360,OK,5175.54500,5175.90500,London
2026-03-12 12:48:01,12:48:01,360,36.0,360,OK,5177.35000,5177.71000,London
2026-03-12 12:49:01,12:49:01,360,36.0,360,OK,5177.89000,5178.25000,London
2026-03-12 12:50:01,12:50:01,360,36.0,360,OK,5181.19700,5181.55700,London
2026-03-12 12:51:02,12:51:02,360,36.0,360,OK,5183.25800,5183.61800,London
2026-03-12 12:52:02,12:52:02,360,36.0,360,OK,5183.66600,5184.02600,London
2026-03-12 12:53:02,12:53:02,360,36.0,360,OK,5183.49900,5183.85900,London
2026-03-12 12:54:02,12:54:02,360,36.0,360,OK,5183.04300,5183.40300,London
2026-03-12 12:55:03,12:55:03,360,36.0,360,OK,5183.16500,5183.52500,London
2026-03-12 12:56:03,12:56:03,360,36.0,360,OK,5184.46100,5184.82100,London
2026-03-12 12:57:03,12:57:03,360,36.0,360,OK,5182.71100,5183.07100,London
2026-03-12 12:58:03,12:58:03,360,36.0,360,OK,5181.00100,5181.36100,London
2026-03-12 12:59:03,12:59:03,360,36.0,360,OK,5179.18300,5179.54300,London
2026-03-12 13:00:03,13:00:03,360,36.0,360,OK,5180.71900,5181.07900,London+NY
2026-03-12 13:01:03,13:01:03,360,36.0,360,OK,5183.27100,5183.63100,London+NY
2026-03-12 13:02:04,13:02:04,360,36.0,360,OK,5184.76100,5185.12100,London+NY
2026-03-12 13:03:04,13:03:04,360,36.0,360,OK,5184.09000,5184.45000,London+NY
2026-03-12 13:04:05,13:04:05,360,36.0,360,OK,5183.55700,5183.91700,London+NY
2026-03-12 13:05:05,13:05:05,360,36.0,360,OK,5179.98500,5180.34500,London+NY
2026-03-12 13:06:00,13:06:00,360,36.0,360,OK,5180.19800,5180.55800,London+NY
2026-03-12 13:07:01,13:07:01,360,36.0,360,OK,5180.83600,5181.19600,London+NY
2026-03-12 13:08:02,13:08:02,360,36.0,360,OK,5180.80000,5181.16000,London+NY
2026-03-12 13:09:03,13:09:03,360,36.0,360,OK,5181.76100,5182.12100,London+NY
2026-03-12 13:10:03,13:10:03,360,36.0,360,OK,5183.59100,5183.95100,London+NY
2026-03-12 13:11:04,13:11:04,360,36.0,360,OK,5182.86500,5183.22500,London+NY
2026-03-12 13:12:04,13:12:04,360,36.0,360,OK,5182.72900,5183.08900,London+NY
2026-03-12 13:13:05,13:13:05,360,36.0,360,OK,5181.92800,5182.28800,London+NY
2026-03-12 13:14:00,13:14:00,360,36.0,360,OK,5182.53700,5182.89700,London+NY
2026-03-12 13:15:01,13:15:01,360,36.0,360,OK,5184.20000,5184.56000,London+NY
2026-03-12 13:16:01,13:16:01,360,36.0,360,OK,5176.82700,5177.18700,London+NY
2026-03-12 13:17:01,13:17:01,360,36.0,360,OK,5176.00200,5176.36200,London+NY
2026-03-12 13:18:01,13:18:01,360,36.0,360,OK,5175.24700,5175.60700,London+NY
2026-03-12 13:19:01,13:19:01,360,36.0,360,OK,5175.28100,5175.64100,London+NY
2026-03-12 13:20:01,13:20:01,360,36.0,360,OK,5174.46700,5174.82700,London+NY
2026-03-12 13:21:01,13:21:01,360,36.0,360,OK,5171.50300,5171.86300,London+NY
2026-03-12 13:22:02,13:22:02,360,36.0,360,OK,5170.62200,5170.98200,London+NY
2026-03-12 13:23:02,13:23:02,360,36.0,360,OK,5165.74600,5166.10600,London+NY
2026-03-12 13:24:02,13:24:02,360,36.0,360,OK,5166.37600,5166.73600,London+NY
2026-03-12 13:25:02,13:25:02,360,36.0,360,OK,5172.60800,5172.96800,London+NY
2026-03-12 13:26:02,13:26:02,360,36.0,360,OK,5169.73400,5170.09400,London+NY
